1:Date;2:Time;3:Temperature_Comedor_Sensor;4:Temperature_Habitacion_Sensor;5:Weather_Temperature;6:CO2_Comedor_Sensor;7:CO2_Habitacion_Sensor;8:Humedad_Comedor_Sensor;9:Humedad_Habitacion_Sensor;10:Lighting_Comedor_Sensor;11:Lighting_Habitacion_Sensor;12:Precipitacion;13:Meteo_Exterior_Crepusculo;14:Meteo_Exterior_Viento;15:Meteo_Exterior_Sol_Oest;16:Meteo_Exterior_Sol_Est;17:Meteo_Exterior_Sol_Sud;18:Meteo_Exterior_Piranometro;19:Exterior_Entalpic_1;20:Exterior_Entalpic_2;21:Exterior_Entalpic_turbo;22:Temperature_Exterior_Sensor;23:Humedad_Exterior_Sensor;24:Day_Of_Week
21/04/2012;08:15;22588;22.4053;18;207776;210741;33624;34.5693;51.5733;119392;0;621.76;2.22533;13187.1;82264.1;43130.9;520256;0;0;0;21.0867;42528;6
21/04/2012;08:30;22748;22564;18.1333;209429;211755;33.5773;34.1707;51816;126331;0;622357;1978;13264.9;81764.4;48098;566293;0;0;0;21544;41.9067;6
21/04/2012;08:45;22.9147;22.7427;19;209184;211691;33.5747;34.0867;73.3173;144261;0;622.4;2.21333;13122.9;83957.1;52254;610816;0;0;0;22.0027;41.3227;6
21/04/2012;09:00;23.1027;22.9387;19;209653;212747;33.6747;33.9773;81.5013;144261;0;622656;2.21;12799.3;84120.9;56363.7;654293;0;0;0;22524;40.5867;6
21/04/2012;09:15;23.3173;23176;19;208939;212309;34.0227;34.0587;81.6613;144341;0;622997;2672;12526.9;82509.8;59596.8;698368;0;0;0;23.0507;39.9253;6
21/04/2012;09:30;23.54;23.4267;19;209088;211925;34.0187;34.2067;81.4027;144603;0;622699;3.44933;12133;78564;62581.4;743936;0;0;0;23.4653;39.6587;6
21/04/2012;09:45;23776;23.6813;19.7333;208416;211104;34.28;34.1013;81.76;144.24;0;622741;3.55867;11350.7;71273.1;63791.1;765184;0;0;0;23.8227;39.4293;6
21/04/2012;10:00;24008;23.9627;20.5333;208384;210955;34.1693;34076;81.4827;144.08;0;622.4;4062;10965;63346;64957.1;793173;0;0;0;24168;39.1227;6
21/04/2012;10:15;24.2653;24248;21;207947;210805;34176;34.0893;81.4827;144181;0;622.4;3374;10786.1;50973.4;66134;816256;0;0;0;24504;38.6867;6
21/04/2012;10:30;24508;24.5307;21;207851;210731;33.9067;33988;81.0213;144784;0;622613;3.28533;9942.02;38976.2;65426.8;828587;0;0;0;24.8907;38644;6
21/04/2012;10:45;24.72;24.8027;21;208384;210752;33.8013;33968;87.0347;139019;0;622485;3.48667;9698.3;28708.9;62226.4;828971;0;0;0;25.3653;38.1107;6
21/04/2012;11:00;24.9213;25136;21;217792;214709;33.8173;33836;81.2613;134.88;0;622528;3.66267;9003.01;21048.7;59334.7;815744;0;0;0;25796;37.5787;6
21/04/2012;11:15;25.2253;25.4573;21.9333;230229;235883;34.2213;33.9227;96752;137.92;0;622.4;4.40133;8780.8;17063.9;61169.7;857579;0;0;0;26.1187;36.7133;6
21/04/2012;11:30;25.5533;25.7253;22;230816;233408;33.8;33.6653;91.2187;140043;0;622827;3.24933;9246.72;15228.9;62772.6;919296;0;0;0;26.5013;36592;6
21/04/2012;11:45;25824;25.9893;22;227232;228309;33.7227;33.4853;96832;116688;0;622955;4468;9597.95;13724.3;61194.2;923008;0;0;0;26.9413;35.1573;6
21/04/2012;12:00;26.0747;26.2653;22.9333;224373;224053;33592;33.2947;102627;114235;0;622485;3.80533;11696.1;11272.2;59293.7;918571;0;0;0;27.3387;34.8347;6
21/04/2012;12:15;26316;26.5293;23.5333;220608;221696;33.5;33.1013;92.92;113296;0;622869;3.79333;16032.4;10435.2;55203.2;890411;0;0;0;27.8587;34.1107;6
21/04/2012;12:30;26.5333;26748;24;217259;220533;33.4613;32.9453;85.04;101.12;0;622229;3.49667;18832.7;9833.47;46616.6;787819;0;0;0;28016;33.6627;6
21/04/2012;12:45;26.7733;26.9707;24.5333;216928;218432;33.3893;32.9;90912;106309;0;622699;3.08;25034.8;9267.88;47363.4;837717;0;0;0;28352;33.6867;6
21/04/2012;13:00;26984;27.1827;24.6667;216608;217312;33.3827;32.8907;86.8747;96744;0;622443;4.10267;32104.4;8400.9;44722.9;810795;0;0;0;28.6973;32.9867;6
21/04/2012;13:15;27.2307;27.3547;24;213653;216832;33.2347;32624;94664;101616;0;622.4;3.30067;42972.5;8494.08;44466.2;864939;0;0;0;28.9187;31.9133;6
21/04/2012;13:30;27.4253;27.5373;24.2;212.96;215883;33.1693;32.4613;74184;76.2987;0;622059;3.49267;43950.1;7913.47;34484.2;702549;0;0;0;29.1827;31976;6
21/04/2012;13:45;27.5853;27.6707;24.9333;212427;216192;33.1827;32.3947;67.5387;67.52;0;621632;3.49267;53141.5;8386.56;33095.7;673792;0;0;0;29312;30.9107;6
21/04/2012;14:00;27.7453;27784;25;210923;214443;32896;32.06;71.68;68.4747;0;621163;4106;66560;8601.6;32469;731243;0;0;0;29264;30.0827;6
21/04/2012;14:15;27932;27904;25.5333;210133;214272;32808;31956;74.3173;65072;0;621.76;4.17733;72788.7;8601.6;28650.2;709867;0;0;0;29.4013;30.3827;6
21/04/2012;14:30;28.0947;28016;26;210229;214283;32.5973;31.6867;80.3227;70.1093;0;621845;3.62667;87952;9712.64;28999.7;783189;0;0;0;29592;30.1627;6
21/04/2012;14:45;28.2813;28124;26;208864;213579;32156;31.2853;65.7093;59912;0;621931;3.48467;77957.8;8881.15;25304.4;658347;0;0;0;29.76;29.4173;6
21/04/2012;15:00;28.4227;28.2133;26;210.08;213429;32284;31412;67.5147;50584;0;621248;3.34933;77548.2;8680.45;21242.5;617472;0;0;0;29.8707;30.0093;6
21/04/2012;15:15;28.5227;28.3;26;209493;213632;32.0453;31.12;59.0187;52.7867;0;621.12;3.80133;89492.1;9038.85;19087.4;661568;0;0;0;29848;28936;6
21/04/2012;15:30;28.6453;28376;26;209077;212437;31.7827;31.2453;50.7067;45.3387;0;621.12;3718;89079.8;8587.26;16205.1;621568;0;0;0;29.7707;28288;6
21/04/2012;15:45;28.7573;28.4453;26;208608;212619;31.3387;31.1773;44616;42.7787;0;620821;3168;82242.9;8257.54;14275.9;540821;0;0;0;29472;27224;6
21/04/2012;16:00;28.8373;28.4773;26;206997;212373;31.2413;30824;40.7173;44032;0;620565;3572;86362.8;9898.67;14384.5;535808;0;0;0;29168;27.6907;6
21/04/2012;16:15;28884;28528;26;207189;212299;30.9787;31.1387;24.9433;33876;0;620608;2858;80614.7;9576.11;12770.3;456.64;0;0;0;28.9787;27.5867;6
21/04/2012;16:30;28908;28548;26;207136;212075;30.8773;31.3147;20.8393;32152;0;620.48;1744;81188.2;9046.02;12597.9;420779;0;0;0;28.8253;27952;6
21/04/2012;16:45;28924;28544;26;207328;211808;30.7427;31068;20.8393;24.1373;0;620.48;2.34133;78566.7;8752.13;12313.3;366101;0;0;0;28.5787;27.7253;6
21/04/2012;17:00;28916;28532;25.6667;206197;211861;30.2507;31.0693;21.0033;25228;0;620139;2.22533;69263.4;8343.55;10585.8;285739;0;0;0;28356;27.8547;6
21/04/2012;17:15;28868;28.5093;25;205365;211723;30.34;31.0933;20.7407;24252;0;619499;2.80333;36019.2;5877.76;7425.02;190267;0;0;0;28.1107;27.6533;6
21/04/2012;17:30;28.8173;28.4667;25;205152;211467;30.1493;30.9867;21084;24.5293;0;618219;2.82267;7533.57;2874.37;4057.09;59656;0;0;0;27.8507;27.8787;6
21/04/2012;17:45;28748;28424;25;204992;211029;29.9947;30.9373;20.9047;24.2693;0;617.92;2538;7985.15;4114.43;5304.32;75048;0;0;0;27.5947;28.2453;6
21/04/2012;18:00;28.6747;28.38;24.8667;204555;211.2;30.0987;31008;20.8233;24.2693;0;617707;2.80733;4594.69;2953.22;3770.37;43348;0;0;0;27.4053;28.6773;6
21/04/2012;18:15;28632;28.3173;24.8;204213;211477;30.2667;31.2333;20.84;24.6907;0;617.28;2716;3505.15;2279.42;2996.22;28.6507;0;0;0;27.2093;29.0507;6
21/04/2012;18:30;28.5493;28236;24;204416;211.36;30352;31.3307;20904;24952;0;617.28;2734;2666.5;1720.32;1870.85;18.5367;0;0;0;27.0027;29.4493;6
21/04/2012;18:45;28.4747;28.1507;24;204885;210645;30.4;31.3573;11.1487;18.0347;0;617067;2.31133;551936;71.68;150528;2.76;0;0;0;26.7787;29.8387;6
21/04/2012;19:00;28.4173;28072;23.0667;205216;211072;30.5373;31.4107;11.23;14.2893;0;312605;2.89467;0;0;0;-3.57733;0;0;0;26.5613;30.3467;6
21/04/2012;19:15;28332;27.9787;23;204299;211051;30728;31424;11328;15.28;0;15892;2474;0;0;0;-3512;0;0;0;26.3427;30796;6
21/04/2012;19:30;28.24;27904;23;204085;211296;30.8693;31472;11034;14.5493;0;1354;2.02867;0;0;0;-3512;0;0;0;26.1133;31.2267;6
21/04/2012;19:45;28.1507;27.8133;23;203787;210741;30.9707;31.5;11.1153;14.3547;0;0.65;1.67133;0;0;0;-3.44667;0;0;0;25.8973;31652;6
21/04/2012;20:00;28072;27.7453;23;204245;211456;31.0813;31.56;11.3447;14.0947;0;0.65;2.16667;0;0;0;-3512;0;0;0;25.7053;32.0827;6
21/04/2012;20:15;27.9693;27.6387;22.2667;204747;210827;31192;31.6107;11.4427;13.5093;0;0.65;1672;0;0;0;-3512;0;0;0;25.5053;32.5387;6
21/04/2012;20:30;27868;27556;22;204907;211392;31.3053;31688;11426;14.6467;0;0.65;1.80933;0;0;0;-3512;0;0;0;25264;33.1867;6
21/04/2012;20:45;27776;27.4613;22;205013;210347;31424;31764;11.3113;14.0293;0;0.65;1.69667;0;0;0;-3.64267;0;0;0;25.0813;33.6373;6
21/04/2012;21:00;27.6733;27.3613;22;204661;210581;31.5533;31.8373;10.9527;14192;0;0.65;1662;0;0;0;-3.64267;0;0;0;24.8907;34.22;6
21/04/2012;21:15;27.58;27.2613;22;204629;211125;31.7;31912;11.2467;14.0453;0;0.65;1.63067;0;0;0;-3.38133;0;0;0;24688;34.9387;6
21/04/2012;21:30;27492;27.1813;22;204747;210.72;31.8813;32.0053;11.1487;14176;0;0.65;1642;0;0;0;-3.44667;0;0;0;24.5227;35.48;6
21/04/2012;21:45;27.3987;27.0867;22;204021;210827;32.0947;32.1187;11.7033;14192;0;0.65;1484;0;0;0;-3316;0;0;0;24384;35884;6
21/04/2012;22:00;27.2987;26.9853;21.6667;203797;211221;32.2573;32.1933;11034;14.0133;0;0.65;1.54333;0;0;0;-3708;0;0;0;24.2293;36312;6
21/04/2012;22:15;27224;26912;21;203851;210485;32.3853;32304;11034;13.8347;0;0.65;0.755333;0;0;0;-3512;0;0;0;24.0707;36672;6
21/04/2012;22:30;27.1213;26.8187;21;203776;210709;32512;32.4;11.2467;14.6627;0;0.65;1.05867;0;0;0;-3.25067;0;0;0;23912;37.1573;6
21/04/2012;22:45;27016;26.72;21;203104;211189;32612;32.5187;11.2133;14.3053;0;0.65;1.41667;0;0;0;-3.38133;0;0;0;23.7587;37492;6
21/04/2012;23:00;26916;26.6187;20.2667;203424;210.4;32.7253;32.6453;11.3113;14192;0;0.65;1432;0;0;0;-3.25067;0;0;0;23576;37.8093;6
21/04/2012;23:15;26.7947;26.5213;20;203755;209771;32.7747;32732;11.23;14.1267;0;0.65;1.53;0;0;0;-3.25067;0;0;0;23428;38.2533;6
21/04/2012;23:30;26.7013;26.4187;20;203627;210795;32.8853;32832;11426;14.2893;0;0.65;1.80533;0;0;0;-3.18533;0;0;0;23232;38.9933;6
21/04/2012;23:45;26576;26.3147;20;203712;210752;32912;32.9053;11426;14.0947;0;0.65;2138;0;0;0;-3316;0;0;0;23.0347;39.5333;6
22/04/2012;00:00;26.4507;26.2013;20;203211;210571;33.06;33.02;11.4093;14.2893;0;0.65;1.75267;0;0;0;-3.38133;0;0;0;22.8653;39.9707;6.06667
22/04/2012;00:15;26352;26.1027;19.2;203179;210901;33088;33116;11.1487;14176;0;0.65;1.28133;0;0;0;-3316;0;0;0;22.66;40592;7
22/04/2012;00:30;26.2387;25.9907;19;203253;211115;33192;33.2107;11426;14.6627;0;0.65;802;0;0;0;-3.18533;0;0;0;22416;41.2493;7
22/04/2012;00:45;26.14;25888;19;203232;210475;33156;33.28;11.4093;14.6627;0;0.65;0.524667;0;0;0;-3.18533;0;0;0;22216;41.5867;7
22/04/2012;01:00;26052;25.7853;18.4667;202848;210517;33.0093;33336;11.23;14.5653;0;0.65;0.674667;0;0;0;-3.12;0;0;0;22.0493;41.6587;7
22/04/2012;01:15;25.9413;25692;18;202944;210389;32.9453;33.4173;11328;14.2893;0;0.65;1086;0;0;0;-3.12;0;0;0;21896;41824;7
22/04/2012;01:30;25.8253;25576;18;202955;210155;33.1227;33.5533;11.5887;14.5333;0;0.65;1.21667;0;0;0;-3.25067;0;0;0;21.7267;42.4907;7
22/04/2012;01:45;25.6933;25.4587;18;203093;210613;33136;33.6013;11328;14.2893;0;0.65;0.900667;0;0;0;-3.12;0;0;0;21508;43.0347;7
22/04/2012;02:00;25588;25324;17.9333;203595;210539;33004;33652;11.2467;14468;0;0.65;1.08267;0;0;0;-3.12;0;0;0;21.34;43.1333;7
22/04/2012;02:15;25.4813;25.22;17.2667;203029;210368;32.8147;33.7293;11524;14.5973;0;0.65;1.14333;0;0;0;-3.38133;0;0;0;21.1933;43.3387;7
22/04/2012;02:30;25352;25116;17;203723;210709;32672;33804;11.7033;14468;0;0.65;1.25133;0;0;0;-3.12;0;0;0;21048;43488;7
22/04/2012;02:45;25228;24.9853;17;202912;210379;32.5787;33.8587;11.23;14.0453;0;0.65;708;0;0;0;-3.18533;0;0;0;20.8987;43.64;7
22/04/2012;03:00;25112;24.8773;16.6667;202987;210752;32.7853;33.9813;11426;14744;0;0.65;1.22667;0;0;0;-3.12;0;0;0;20.7547;43976;7
22/04/2012;03:15;25.0053;24.7587;16;202784;210741;32.6867;34.0053;11.3447;14.2893;0;0.65;1.10133;0;0;0;-3.18533;0;0;0;20.5987;44.0293;7
22/04/2012;03:30;24876;24.6453;16;203157;210421;32.5893;34072;11.5073;14.9387;0;0.65;0.578667;0;0;0;-3.18533;0;0;0;20.5027;44.1093;7
22/04/2012;03:45;24744;24.5413;16;202571;211253;32.2813;33.9493;11.2467;14208;0;0.65;0.775333;0;0;0;-3.10733;0;0;0;20.2993;45.3493;7
22/04/2012;04:00;24628;24.3973;16;203381;212715;32.1027;33.8653;11.3113;14728;0;0.65;0.789333;0;0;0;-3042;0;0;0;19.9753;46048;7
22/04/2012;04:15;24.5027;24268;16;204533;213.28;32228;34.1;11524;14.76;0;0.65;358;0;0;0;-3.18533;0;0;0;19.7587;46104;7
22/04/2012;04:30;24.3827;24124;16;206144;212373;32.0053;33548;11.5073;14.1107;0;0.65;2.21867;0;0;0;-3.18533;0;0;0;19622;45824;7
22/04/2012;04:45;24.2227;23968;16;205984;211701;31.9987;33.6227;11.2467;15.1173;0;1618;1.93933;0;0;0;-2964;0;0;0;19.5233;46.4853;7
22/04/2012;05:00;24.1027;23828;15.7333;205675;211371;32.0507;33.9267;11.7033;14.1267;0;28.7573;1622;0;0;0;-3.12;0;0;0;19456;47.6907;7
22/04/2012;05:15;23.9787;23.6933;15.1333;204512;211413;32.0373;34092;11.4427;14728;0;360576;1.17333;0;0;0;-2.73;0;0;0;19.4033;48592;7
22/04/2012;05:30;23872;23.5773;15;203371;211243;32.1147;34.3307;12.71;20768;0;614101;948;430.08;4192.6;501.76;5.63533;0;0;0;19.2907;49.4053;7
22/04/2012;05:45;23768;23468;15;204011;210987;32108;34336;20.9207;24.1373;0;615381;1.08;5583.87;33166.7;5311.49;37.6867;0;0;0;19.2067;49.8213;7
22/04/2012;06:00;23656;23384;15;203936;210464;31972;34.1547;20904;24.8547;0;615957;1.73933;4350.98;24394.4;5132.29;51604;0;0;0;19.1667;50.2347;7
22/04/2012;06:15;23.5547;23.2853;15;203659;210.72;32.1307;34.4547;21166;24.5933;0;615744;1.07267;4178.94;21429.6;5698.56;66.8053;0;0;0;19.12;51.0027;7
22/04/2012;06:30;23464;23.1787;14.6667;203584;210293;32.1453;34632;20.9213;24236;0;615445;0.806667;1849.34;7046.14;4150.27;43.92;0;0;0;19092;52.0213;7
22/04/2012;06:45;23396;23116;14.5333;204096;210.24;32.3307;35.0387;20986;25.0493;0;615.36;0.400667;2379.78;9210.2;5361.66;56.5387;0;0;0;19.04;53.1173;7
22/04/2012;07:00;23344;23.06;14.8667;203.84;210645;32368;35.1933;21.1653;35.4547;0;616981;0.352667;8006.66;46511.4;13408.9;183163;0;0;0;18.9967;53584;7
22/04/2012;07:15;23332;23032;14;203925;210.56;32484;35404;31.1107;74832;0;619285;1.13733;12619.1;79790.1;22694.6;327019;0;0;0;19112;52.9733;7
22/04/2012;07:30;23324;23052;14.3333;203936;210432;32.6747;35.8413;41.3373;92928;0;619883;2.22667;13129;83083.3;28426.2;384384;0;0;0;19.3607;51.7707;7
22/04/2012;07:45;23336;23.1;15;204043;210.56;32.62;35.8427;46.4053;114085;0;620.48;2164;13566.6;84882.8;35044;439019;0;0;0;19.6387;50;7
22/04/2012;08:00;23352;23.1573;15;204533;210.56;32.4;35.5827;51.7333;114336;0;620907;2.69;13762.6;86147.1;41459.7;491861;0;0;0;19.9607;48.9333;7
22/04/2012;08:15;23.38;23228;16.4667;204245;210155;32.3987;35.5373;51.4027;116587;0;621077;2832;13896.4;85819.4;46585.2;535424;0;0;0;20.2827;47.4933;7
22/04/2012;08:30;23.48;23336;17.8667;203509;209867;32508;34.9707;76.7413;144.08;0;621.12;2.83733;14412.5;85377;51789.8;583765;0;0;0;20.6253;46792;7
22/04/2012;08:45;23564;23.4653;18;203445;209995;32.4547;34.8653;81.2453;144;0;621.12;3.14867;14318.9;87173.8;55446.2;629483;0;0;0;20.9173;46.6987;7
22/04/2012;09:00;23.68;23.5827;18.5333;203979;209621;32556;34492;81.1013;144261;0;621291;3158;13967.4;86824.3;58613.8;674133;0;0;0;21172;46.3227;7
22/04/2012;09:15;23.8307;23.76;19;203883;209.44;32.5813;34.4827;81.0213;144603;0;621419;3.09;13531.1;85134;60153.9;718379;0;0;0;21492;45.8747;7
22/04/2012;09:30;23.9627;23928;19;204555;209803;32.5933;34.2853;81344;143.76;0;621248;3.34467;13487.4;79571.6;61737.6;757461;0;0;0;21.6613;46112;7
22/04/2012;09:45;24.1;24.0813;19;204576;209792;32592;34.2467;81.3413;144261;0;621.12;3.42533;12978.2;72624.8;63143.9;793728;0;0;0;21.8067;45.6053;7
22/04/2012;10:00;24.2653;24.2547;19;204715;210357;32592;34168;81.2613;144544;0;621291;3.51;11989.7;63690.1;63326.9;804693;0;0;0;21972;45016;7
22/04/2012;10:15;24448;24.4267;19;205013;210336;32.5853;34.3;91.0427;144.16;0;621589;3.35933;11489.3;52961.3;66046.6;847061;0;0;0;22.2147;44.5147;7
22/04/2012;10:30;24588;24.6053;18.8667;205685;209888;32584;34.0733;84.4667;143904;0;621291;2.8;9992.19;40575;65855.5;858965;0;0;0;22.4347;44.2187;7
22/04/2012;10:45;24.7613;24.7773;18;206112;210411;32.5747;34.2;108533;144603;0;621248;3392;9769.98;31257.9;65451.3;886229;0;0;0;22.5973;43.3307;7
22/04/2012;11:00;24948;24968;18.3333;206251;210027;32548;33.9933;110517;143584;0;621163;3204;9640.96;23881.7;64719.5;908.8;0;0;0;22.7667;42648;7
22/04/2012;11:15;25.0947;25116;19;206059;210411;32.5427;33.9293;108704;144.16;0;621.12;3.61267;9440.26;18884.6;63714.6;927957;0;0;0;22.8307;41.1493;7
22/04/2012;11:30;25.2587;25.2867;19;206805;210112;32.54;33.9533;83.8027;133824;0;620907;3.24667;8666.11;15631.7;58889.6;875093;0;0;0;22.9453;40.3973;7
22/04/2012;11:45;25404;25.4547;18.1333;206229;211328;32532;33876;108595;143.84;0;621.12;2.72067;9533.44;14736;60670;941397;0;0;0;23.1467;40.2587;7
22/04/2012;12:00;25.5587;25.6187;18;206187;209.76;32.5413;33.7653;104787;143941;0;620992;3.58933;13000;12425.2;57827.3;952661;0;0;0;23312;40.2947;7
22/04/2012;12:15;25.7187;25.7733;18;207029;210485;32492;33.7267;102603;132277;0;621077;3382;19835.6;13574.5;55159.5;954133;0;0;0;23.4867;40.5507;7
22/04/2012;12:30;25.8467;25.8493;18.5333;206336;210453;32.5373;33.8053;86.2187;106837;0;620181;3.22267;20065.6;14598.8;48679.6;790123;0;0;0;23.4827;39.9173;7
22/04/2012;12:45;25.9867;25.9813;19.4;206763;210912;32532;33.8067;103301;116243;0;620821;3276;30328.1;13760.9;54255.6;925888;0;0;0;23544;40.6133;7
22/04/2012;13:00;26048;26012;19.9333;205877;209995;32.6507;33876;68376;81.5093;0;619541;3.38733;29473.5;11888.6;38552.9;648512;0;0;0;23.54;39.5053;7
22/04/2012;13:15;26.1253;26.0293;19.2;206784;210389;32764;33.9507;97448;105712;0;620096;3.49133;45948.9;14491.6;47515;881237;0;0;0;23.4;39352;7
22/04/2012;13:30;26.22;26096;19;205877;210464;32.8453;33.9107;77.4133;90.2533;0;619925;3.28733;41738.9;14856.9;37935.8;722645;0;0;0;23.4787;39.1587;7
22/04/2012;13:45;26.3147;26.1133;18.2667;205685;209547;33032;33.9333;108592;105109;0;620309;3.36667;66292.4;15558.7;44939.9;896512;0;0;0;23.4987;39136;7
22/04/2012;14:00;26.4333;26144;18;206101;209344;33136;33916;110597;84.5653;0;620.48;3.29;78883.5;11758.9;39664.3;861013;0;0;0;23.7453;39172;7
22/04/2012;14:15;26.5413;26.1787;18;206.72;209312;33332;33.9253;106528;82.6427;0;620139;2948;86422.9;11043.8;34369.5;836779;0;0;0;23.9347;39.0987;7
22/04/2012;14:30;26.6467;26212;18.5333;206.4;209803;33.5747;34.0067;82.3493;72.1093;0;619712;2.62133;81464;11323.4;29029.7;749227;0;0;0;23.9827;39.3213;7
22/04/2012;14:45;26744;26236;19;207115;209.76;33.8467;34.0413;75.1173;58.8773;0;619755;3.40467;86133.4;11029.5;25288.7;715499;0;0;0;24004;39.5;7
22/04/2012;15:00;26.8093;26224;19;206848;208971;34.06;34132;73.5173;51.4027;0;619115;3.40267;83225.3;9647.79;20473.2;655829;0;0;0;23964;40.3187;7
22/04/2012;15:15;26856;26204;19;207275;208875;34.38;34.2827;50.5227;42.7853;0;618.56;3.06133;74986.8;8572.93;16555.3;567.36;0;0;0;23792;41544;7
22/04/2012;15:30;26868;26.1533;19;206891;209.76;34708;34.4533;51.1573;44.5413;0;618.56;2724;84276.6;9067.52;15737.5;601408;0;0;0;23.5147;43.7707;7
22/04/2012;15:45;26896;26.1347;19;206112;209888;35172;34808;43.3427;42.4133;0;618389;3002;84082.7;8336.38;13917.5;553472;0;0;0;23212;45.3653;7
22/04/2012;16:00;26864;26104;18.2667;205685;209483;35.6667;35036;37.3867;34.1387;0;617963;3152;82589;7963.65;12440.2;504597;0;0;0;22.8307;46.9147;7
22/04/2012;16:15;26.8187;26024;18;205099;209.6;36068;35212;21962;31.2573;0;617877;2.81;79233;7777.28;11165.7;451093;0;0;0;22.4987;48;7
22/04/2012;16:30;26.7667;25.96;18;204427;209.44;36604;35524;21.3447;24952;0;617.92;3.08;77742.1;7970.82;10677.6;405483;0;0;0;22.1867;49.2027;7
22/04/2012;16:45;26672;25.8627;18;204565;209579;36.98;35.9747;21.0847;24.5947;0;617408;2.99;75126.1;8042.5;10350.6;352213;0;0;0;21892;49.84;7
22/04/2012;17:00;26.56;25.7893;18;203989;209963;37296;36196;21.3273;24692;0;617.28;2.54467;70852.6;8214.53;9827.33;296437;0;0;0;21.6453;51.1893;7
22/04/2012;17:15;26.46;25.7147;18;203552;208971;37.6213;36.2787;20.9047;24.7733;0;616853;2484;29496;5870.59;6114.3;195835;0;0;0;21428;52.3413;7
22/04/2012;17:30;26356;25616;18;203.2;209184;37.8853;36.6307;21.0833;24316;0;615829;2.18133;4652.03;3799.04;3067.9;50.2213;0;0;0;21.1893;52.36;7
22/04/2012;17:45;26.2387;25.5067;18;203435;209088;37.8267;36692;20806;24.3507;0;615.36;2.34733;3928.06;2996.22;2637.82;42.5427;0;0;0;20.98;52096;7
22/04/2012;18:00;26.1333;25392;18;202731;208736;37.8173;36.96;21.0013;24.1533;0;615.36;1.57267;2874.37;1935.36;1784.83;31.3093;0;0;0;20788;52.8667;7
22/04/2012;18:15;26.0133;25.2773;17.2;203189;208235;37808;37.0347;20.9693;24.5947;0;614528;1.44133;2558.98;1161.22;1225.73;22436;0;0;0;20.62;54.0587;7
22/04/2012;18:30;25876;25.1493;17;202283;209056;37.2933;37.0107;19.0027;24512;0;614.4;1.36933;2128.9;0;645.12;16.3787;0;0;0;20468;54992;7
22/04/2012;18:45;25.7347;25.0187;17;203147;208971;37.4973;37.3293;11.23;19.2053;0;589184;0.965333;150528;0;0;3.73533;0;0;0;20.2473;55.6507;7
22/04/2012;19:00;25.5867;24.8827;17;202805;209419;37.7493;37.6627;11.1153;15.1827;0;170008;0.956667;0;0;0;-3042;0;0;0;20.0847;55.6853;7
22/04/2012;19:15;25436;24.7573;16.2667;203029;209504;37.1267;37.6267;11.4907;14.3053;0;11.7207;1164;0;0;0;-3.10733;0;0;0;19.9093;55.7973;7
22/04/2012;19:30;25276;24.6493;16;202901;209675;37.7293;38084;11.2467;14208;0;1178;0.883333;0;0;0;-3.12;0;0;0;19752;55.9173;7
22/04/2012;19:45;25.1333;24.5027;16;202379;210677;37.5187;38.1787;11328;14.3707;0;782;0.406667;0;0;0;-3.18533;0;0;0;19596;55.88;7
22/04/2012;20:00;25;24.4187;16;202.72;210325;36.4773;38032;11328;14.5493;0;1134;756;0;0;0;-3.09467;0;0;0;19.4593;56016;7
22/04/2012;20:15;24.8533;24.2827;16;202901;210645;36.1773;38.12;11.0507;13932;0;1222;718;0;0;0;-3.12;0;0;0;19.3567;56224;7
22/04/2012;20:30;24724;24.1693;16;203509;210912;36292;38.2213;11524;14.6467;0;1178;0.326667;0;0;0;-3042;0;0;0;19.3027;56.1147;7
22/04/2012;20:45;24.5867;24056;16;203595;211061;36604;38424;11328;14776;0.533333;1.09;0.337333;0;0;0;-3.10733;0;0;0;19.2133;56.12;7
22/04/2012;21:00;24.4787;23944;16;203307;210699;35.9267;38.3093;11328;14484;0;694;816;0;0;0;-3.25067;0;0;0;19.1667;56272;7
22/04/2012;21:15;24364;23.8213;16;204224;211243;35.7307;38.4467;11.5073;14.3707;0;738;602;0;0;0;-2964;0;0;0;19082;55.8613;7
22/04/2012;21:30;24.2347;23.7387;16;203648;211253;35.9253;38604;11.2467;15.0853;0;958;0.414667;0;0;0;-3.12;0;0;0;18988;55.5147;7
22/04/2012;21:45;24124;23.6333;16;204064;211221;35.6693;38596;11328;14.1427;0;1222;0.241333;0;0;0;-3.18533;0;0;0;18924;55.2987;7
22/04/2012;22:00;24012;23536;16;203819;211776;35452;38572;11622;15004;0;958;0.0593333;0;0;0;-3.02933;0;0;0;18.8933;54.9627;7
22/04/2012;22:15;23.9;23.4547;16;204011;211413;35.3253;38.5853;11.6053;14.5653;0;0.65;0.337333;0;0;0;-3042;0;0;0;18.8467;54.8213;7
22/04/2012;22:30;23.7907;23.3453;16;203915;210784;35.4173;38.6947;11426;14.76;0;0.65;114;0;0;0;-3.25067;0;0;0;18752;54.3333;7
22/04/2012;22:45;23.6787;23.2467;16;204245;211179;35.2133;38664;11426;14988;0;0.65;0.100667;0;0;0;-3042;0;0;0;18.6433;53.8533;7
22/04/2012;23:00;23572;23.1507;16;203307;210731;34936;38.5733;11524;14.0293;0;0.65;364;0;0;0;-3.10733;0;0;0;18538;53.6453;7
