1:Date;2:Time;3:Temperature_Comedor_Sensor;4:Temperature_Habitacion_Sensor;5:Weather_Temperature;6:CO2_Comedor_Sensor;7:CO2_Habitacion_Sensor;8:Humedad_Comedor_Sensor;9:Humedad_Habitacion_Sensor;10:Lighting_Comedor_Sensor;11:Lighting_Habitacion_Sensor;12:Precipitacion;13:Meteo_Exterior_Crepusculo;14:Meteo_Exterior_Viento;15:Meteo_Exterior_Sol_Oest;16:Meteo_Exterior_Sol_Est;17:Meteo_Exterior_Sol_Sud;18:Meteo_Exterior_Piranometro;19:Exterior_Entalpic_1;20:Exterior_Entalpic_2;21:Exterior_Entalpic_turbo;22:Temperature_Exterior_Sensor;23:Humedad_Exterior_Sensor;24:Day_Of_Week
18/03/2012;00:45;20.6987;20.3007;15;206357;209.12;43.5093;45.28;11.6867;13.8013;0;0.65;1.03867;0;0;0;-3.77333;0;0;0;16.7033;49.7733;7
18/03/2012;01:00;20592;20188;15;204811;207509;43.0133;44.8587;11.6867;12.8587;0;0.65;1.44667;0;0;0;-3.44667;0;0;0;16.6967;49176;7
18/03/2012;01:15;20.5147;20.1073;15;204629;207157;42.4933;44.4507;11.2633;13.6227;0;0.65;1.14267;0;0;0;-3512;0;0;0;16.7;48528;7
18/03/2012;01:30;20.4233;20;15;203296;207136;42208;44.1253;11.5887;13.1027;0;0.65;1.12;0;0;0;-3.44667;0;0;0;16.6967;48.1867;7
18/03/2012;01:45;20.3433;19.9493;15;202656;206677;41.9733;43.88;11.6053;13.1347;0;694;1.2;0;0;0;-3.44667;0;0;0;16644;47.76;7
18/03/2012;02:00;20.2673;19.8933;15;202549;205653;41936;43.7173;11.4427;13.6067;0;0.65;0.966667;0;0;0;-3.38133;0;0;0;16.5807;47.4693;7
18/03/2012;02:15;20.1793;19.7733;15;202315;204.64;41.76;43.6267;11524;13184;0;0.65;878;0;0;0;-3512;0;0;0;16.5007;47.2507;7
18/03/2012;02:30;20096;19.74;15;201035;204672;41.6933;43512;11.7847;12.6147;0;0.65;1.16867;0;0;0;-3.38133;0;0;0;16.3933;47.2347;7
18/03/2012;02:45;20.0233;19.65;15;200267;203296;41664;43.4773;11524;13.6067;0;0.65;1334;0;0;0;-3.44667;0;0;0;16304;47.1653;7
18/03/2012;03:00;19.9293;19.5467;15;200.96;202784;41.5813;43296;11.6053;13.3467;0;0.65;1088;0;0;0;-3512;0;0;0;16.2067;47.2827;7
18/03/2012;03:15;19852;19478;15;200587;202027;41.6373;43.1653;11622;13.0213;0;0.65;1.05667;0;0;0;-3316;0;0;0;16.0947;47.4107;7
18/03/2012;03:30;19.7693;19.4033;15;199712;201739;41912;43312;11.4427;12874;0;0.65;1.24867;0;0;0;-3.38133;0;0;0;15892;48.0827;7
18/03/2012;03:45;19.6713;19.3153;15;199872;202667;41.8427;43.3893;11524;13.5093;0;0.65;1696;0;0;0;-3.44667;0;0;0;15618;48.7387;7
18/03/2012;04:00;19.5687;19204;15;199371;200992;41.8507;43344;11.6867;13.3467;0;0.65;1.26867;0;0;0;-3512;0;0;0;15.3787;49.24;7
18/03/2012;04:15;19.4567;19.1167;15;198.88;201813;41.7307;43304;11524;12.9233;0;0.65;1.01133;0;0;0;-3512;0;0;0;15.1833;49.6053;7
18/03/2012;04:30;19.3667;18988;15;198539;201771;41696;43.3253;11.6867;13184;0;0.65;1.36733;0;0;0;-3316;0;0;0;15.0233;49.9493;7
18/03/2012;04:45;19.2673;18.8993;15;199424;201557;41.7733;43.3467;11.3447;12012;0;0.65;1.19133;0;0;0;-3.25067;0;0;0;14.8673;50.32;7
18/03/2012;05:00;19.1653;18.8007;15;198699;202059;41.9787;43.3307;11.8827;13.8173;0;0.65;1028;0;0;0;-3.25067;0;0;0;14.7167;50.6933;7
18/03/2012;05:15;19.0533;18.6707;15;198645;202293;42056;43.3227;11524;13.1027;0;0.65;0.924667;0;0;0;-3.38133;0;0;0;14.5533;51.0587;7
18/03/2012;05:30;18.9553;18.6;15;198581;201515;42096;43.4053;11.5887;13.9147;0;0.87;0.42;0;0;0;-3.18533;0;0;0;14.3933;51.6187;7
18/03/2012;05:45;18.87;18.5007;15;198816;201461;42216;43416;11622;13184;0;5.88067;0.0386667;0;0;0;-3316;0;0;0;14.2087;52032;7
18/03/2012;06:00;18.77;18.3613;15;197952;201824;42.2427;43.4827;11.6053;13.3467;0;137773;168;0;0;0;-3.38133;0;0;0;14046;52.3493;7
18/03/2012;06:15;18664;18.2667;15;198.4;201269;42296;43.5547;11.6867;14.9907;0;603691;0.233333;0;939008;71.68;0.0653333;0;0;0;13.9133;52.6667;7
18/03/2012;06:30;18566;18.18;15;198315;200651;42.3147;43592;15.3127;22.8653;0;612651;0;1584.13;6972.76;2343.94;13264;0;0;0;13.7887;53.0347;7
18/03/2012;06:45;18.4827;18.09;15;197888;201525;42392;43.6267;21.1647;21.6693;0;614293;0.509333;7067.65;42087.8;11789;56.1853;0;0;0;13718;53.4773;7
18/03/2012;07:00;18.3767;18.0127;15;198571;201077;42.3867;43.6347;20.8227;22.2093;0;616043;0.677333;9332.74;53663.1;19823.3;95.1067;0;0;0;13744;53.4213;7
18/03/2012;07:15;18322;17.9267;15;198549;201003;42.4133;43.5893;21.1013;23.44;0;616939;1476;10736;62343.9;28685.7;142859;0;0;0;13.8533;53488;7
18/03/2012;07:30;18278;17.88;15;198677;200832;42.4027;43.5467;21.0847;23.44;0;618005;0.903333;11989;68498.8;37666.8;195605;0;0;0;14.0593;52.3547;7
18/03/2012;07:45;18.2513;17848;15;198453;201323;42.4213;43528;20.9847;31.5853;0;619157;1.71;13200.7;73796.3;46604.3;252203;0;0;0;14.4153;50.7413;7
18/03/2012;08:00;18282;17852;15;198891;200875;42.4053;43448;21.1487;44968;0;619883;1248;14275.9;76480.5;54416.7;302933;0;0;0;14.8213;50.1093;7
18/03/2012;08:15;18.3193;17.9067;15;199285;200533;42.3867;43344;25.2673;53.8773;0;620.48;2332;15086.3;77679.3;61601.1;353109;0;0;0;15.2467;49.7253;7
18/03/2012;08:30;18.3867;17.9773;15;198795;200512;42.2933;43.1947;31.9067;80.9493;0;620395;2.72267;15860.4;78118.9;68089.2;402603;0;0;0;15676;49496;7
18/03/2012;08:45;18518;18.0713;15;200032;201568;42.1413;42.9173;41.4347;94976;0;620779;2.12533;17421.7;77996;74244.1;452032;0;0;0;16072;49.1067;7
18/03/2012;09:00;18.6427;18274;15;200.16;201333;42;42.6027;43.8613;113317;0;621248;2.57;17831.9;79178.4;79566.2;497109;0;0;0;16448;48.7413;7
18/03/2012;09:15;18.8013;18.4667;15;200341;201131;41.96;42344;51.2267;111824;0;621504;2.04667;16341;78785.2;84148.2;536832;0;0;0;16856;48.1813;7
18/03/2012;09:30;18.9927;18.6693;15;200213;201653;41848;42.1147;51.5707;120603;0;622016;1.90467;15243.3;75983.5;89036.1;578475;0;0;0;17258;47.9867;7
18/03/2012;09:45;19196;18.8907;15;200917;201632;41976;41.9573;43.7707;122776;0;622187;2.24933;12419.8;64118.1;81674.9;525424;0;0;0;17.6527;46944;7
18/03/2012;10:00;19.4273;19124;15;200768;202112;41784;41.6667;67.1427;129085;0;622869;2.31067;11761;61042.7;87905.6;597589;0;0;0;17966;46.0267;7
18/03/2012;10:15;19668;19.3593;15;201739;202.4;41.6613;41.4587;80.3627;141877;0;623637;1666;11580.1;58004.8;95475;682752;0;0;0;18.3547;45.2693;7
18/03/2012;10:30;19.9133;19612;15;201557;202581;41.4293;41.0387;81344;142.4;0;623.68;2.67933;10835.3;46900.6;95491.4;710528;0;0;0;18.7387;43.9413;7
18/03/2012;10:45;20.1853;19896;15;202005;203211;40.8373;40844;81264;142261;0;623723;1.53733;10235.9;34757.3;95475;735403;0;0;0;19.1587;43.1787;7
18/03/2012;11:00;20.4393;20.1787;15;202219;203061;40.4667;40412;81.1813;142.88;0;624.32;1.45267;9741.31;24802.6;95540.6;758741;0;0;0;19.5507;42552;7
18/03/2012;11:15;20.7053;20.4807;15;201.92;203616;40.0387;40.0307;81.1627;141792;0;624192;1.85467;9218.05;18419;95518.7;774699;0;0;0;19.9687;41.9173;7
18/03/2012;11:30;20968;20.74;15;202133;203584;39.8027;39.8147;81.3413;141456;0;624149;2.16667;9003.01;15330;95518.7;790699;0;0;0;20.3593;41.2373;7
18/03/2012;11:45;21.2427;21008;15;202325;203381;39.6493;39792;86192;142.32;0;623723;2.09333;9382.91;13101.7;95496.9;801877;0;0;0;20.7573;40456;7
18/03/2012;12:00;21.5107;21244;15;203157;204203;39.6307;39.5827;110693;142.32;0;623.68;2.54;11093.7;10750.6;95496.9;809813;0;0;0;21116;39.7693;7
18/03/2012;12:15;21.8027;21544;15;202837;204992;38.1187;39.0827;85768;142.56;0;623637;2268;14261.6;9848.83;95458.6;810496;0;0;0;21.4987;38628;7
18/03/2012;12:30;22.04;21792;15;202901;204971;38.3253;38.8053;80.8427;142.96;0;623.68;2.12;19314.7;9977.86;95507.8;807509;0;0;0;21.8747;37824;7
18/03/2012;12:45;22284;22.0333;15;202645;205.12;37.3253;38608;81.1627;116843;0;623339;3.20133;27338.1;9483.26;95453.2;804821;0;0;0;22236;36632;7
18/03/2012;13:00;22.5053;22232;15;202933;204843;37.5293;38.7027;80.9413;113749;0;623211;2682;38150.1;8916.99;95458.6;793685;0;0;0;22.5973;35.7333;7
18/03/2012;13:15;22.7253;22.4133;15;203083;205003;37.2253;38068;80.9227;113664;0;622955;3.39867;51486.7;8888.32;95174.7;786176;0;0;0;22.9813;33.0253;7
18/03/2012;13:30;22952;22608;15;203509;204992;36604;37.9973;80.7627;112917;0;621931;3214;64555.7;9103.36;91253.4;764075;0;0;0;23.3493;33816;7
18/03/2012;13:45;23.1547;22.7773;15;203595;205589;35.4707;37.9147;80.7813;111328;0;621.76;3.14133;74809.3;9139.2;86813.4;743723;0;0;0;23.7213;32.5293;7
18/03/2012;14:00;23.3453;22924;15;203189;205461;34.8893;37.8307;81.0027;83.28;0;621589;3.66733;83263.5;9225.22;81827.2;716715;0;0;0;24.1267;31788;7
18/03/2012;14:15;23.4933;23.0587;15;203435;205077;34.6267;37.7267;56656;82608;0;620949;4556;89970;9339.9;76371.3;686421;0;0;0;24.4333;29.9693;7
18/03/2012;14:30;23.6413;23.1813;15;204213;205248;34124;37988;51144;72.3067;0;620.48;4748;92422.1;9540.61;69823.1;652.8;0;0;0;24.4307;27304;7
18/03/2012;14:45;23788;23.2613;15;203211;203989;31.7;36.2013;51.0613;52.88;0;620437;4.75333;94213.5;9791.49;63012.9;619584;0;0;0;24.5187;26.5627;7
18/03/2012;15:00;23.9027;23368;15;202752;204779;30.7213;35.7933;41.3187;46.7333;0;620437;3842;93880.3;9698.3;55424.3;579264;0;0;0;24.6267;28112;7
18/03/2012;15:15;24016;23.4227;15;203413;204939;30748;35992;41436;40.7933;0;620011;4.54133;91428.2;9081.86;47216;535189;0;0;0;24.7013;26.4293;7
18/03/2012;15:30;24.0733;23456;15;203.84;205408;30268;34.7947;31.0453;32.6547;0;619669;3.42133;91302.6;8329.22;38722.2;490155;0;0;0;24.4933;24.1;7
18/03/2012;15:45;24128;23.5;15;202528;205472;29.9387;33.3707;24.0453;22.8833;0;619541;4.74733;90827.4;7870.46;30692.7;442283;0;0;0;24.2827;23.0013;7
18/03/2012;16:00;24192;23512;15;203499;205248;30.1653;33.6693;20.6607;23.0627;0;619.2;4818;87457.8;7533.57;23509.7;393045;0;0;0;23.9573;22728;7
18/03/2012;16:15;24192;23504;15;202528;204832;28.5853;32396;20904;23324;0;619157;4378;87435.9;7397.38;18162.3;342037;0;0;0;23.7067;22776;7
18/03/2012;16:30;24184;23484;15;202507;204768;28224;32.04;20742;23.2253;0;618603;4.27867;81305.6;7132.16;14241.1;291.84;0;0;0;23468;23.3413;7
18/03/2012;16:45;24128;23.4773;15;202283;204.96;27.9373;30.9627;20.9853;21.8027;0;618.56;4096;78173.5;6831.1;11495.1;242315;0;0;0;23256;23.9147;7
18/03/2012;17:00;24076;23.4333;15;201771;204949;27.7613;30.1373;20.7413;22.6853;0;618048;3.78267;69727.6;6243.33;9454.59;192832;0;0;0;23.0467;23488;7
18/03/2012;17:15;24008;23376;15;202539;204149;27.5773;29.5947;20922;23028;0;617877;3444;59258.2;5139.46;7834.62;140587;0;0;0;22.7973;23.3107;7
18/03/2012;17:30;23.9293;23328;15;202261;203584;27.3973;29668;21002;23.0453;0;616811;3.84067;3189.76;2551.81;2150.4;28104;0;0;0;22.5693;23.5013;7
18/03/2012;17:45;23.8427;23248;15;202.08;203371;27.3707;30.2067;20.5613;23.1267;0;616085;3.52133;2336.77;1885.18;1662.98;18.3287;0;0;0;22.3187;23.7227;7
18/03/2012;18:00;23.7573;23.1653;15;202.08;204725;27344;30.7907;12.3513;22.9467;0;615957;3.11267;1519.62;766976;731136;8186;0;0;0;22.0693;23.7413;7
18/03/2012;18:15;23.6547;23088;15;202507;204768;27.3253;29.8547;11426;13542;0;615381;3.37533;0;0;0;-1392;0;0;0;21.8053;23.8293;7
18/03/2012;18:30;23548;22.9787;15;202293;203797;27084;29676;11.5073;13.6387;0;218165;2.95067;0;0;0;-3.96933;0;0;0;21548;24.0973;7
18/03/2012;18:45;23444;22908;15;202165;204853;27.2373;29884;11.2467;12.8747;0;9.56933;2258;0;0;0;-4.03467;0;0;0;21.2853;24.2387;7
18/03/2012;19:00;23.3667;22812;15;202507;204939;27.2987;30.0093;11.23;13.2813;0;958;2232;0;0;0;-3.64267;0;0;0;21.0133;24.3547;7
18/03/2012;19:15;23284;22732;15;202528;204437;27.7253;30172;11328;12.76;0;0.65;1.60133;0;0;0;-3.96933;0;0;0;20.7853;24.6893;7
18/03/2012;19:30;23.1987;22.62;15;201973;203765;27.8693;30176;11.4093;12.94;0;0.87;1.57067;0;0;0;-3.96933;0;0;0;20.5533;24.7373;7
18/03/2012;19:45;23.0933;22.5493;15;202336;205088;27.4587;29.8813;11.1653;12.8573;0;0.65;1.12067;0;0;0;-3.96933;0;0;0;20324;24.7093;7
18/03/2012;20:00;22992;22436;15;202197;204181;27.5667;30656;11.3113;13184;0;0.65;1.47133;0;0;0;-3.70733;0;0;0;20.0947;26.3573;7
18/03/2012;20:15;22.9067;22352;15;202016;204203;28.58;30.4213;11.1653;13086;0;0.65;0.760667;0;0;0;-3.77333;0;0;0;19.8867;31.7573;7
18/03/2012;20:30;22.8147;22272;15;202432;205387;29.7667;30.88;11.7033;13.0213;0;0.65;0.510667;0;0;0;-3708;0;0;0;19692;34496;7
18/03/2012;20:45;22.7213;22.1627;15;202549;205.6;30.7547;31.3613;11524;12.94;0;0.65;96;0;0;0;-3708;0;0;0;19.4847;35.7227;7
18/03/2012;21:00;22.6093;22.0693;15;202059;205109;31.6293;32.2387;11328;13.5413;0;0.65;0.308667;0;0;0;-3.83867;0;0;0;19.2573;36.9253;7
18/03/2012;21:15;22508;21.9787;15;202048;205664;32.2467;32.8507;11.3447;13.2813;0;0.65;0.311333;0;0;0;-3.96933;0;0;0;19062;37.5907;7
18/03/2012;21:30;22.4013;21.86;15;202581;205984;32.8147;33.3027;11.6053;12.94;0;826;72;0;0;0;-3904;0;0;0;18876;38044;7
18/03/2012;21:45;22.2853;21.7853;15;201.76;205888;33788;34032;11524;13.1187;0;738;0.82;0;0;0;-3.83867;0;0;0;18.7247;39.14;7
18/03/2012;22:00;22.1987;21668;15;202.4;205312;34.0467;34296;11.4093;12.94;0;0.65;0.531333;0;0;0;-3.83867;0;0;0;18.5247;39.0107;7
18/03/2012;22:15;22.0827;21564;15;202229;206571;34.2947;34.6213;11.23;13704;0;0.65;1.02333;0;0;0;-3.77333;0;0;0;18274;37572;7
18/03/2012;22:30;21976;21.4293;15;201984;206069;33.7;34.3907;11.2467;13.1027;0;0.65;0;0;0;0;-3.64267;0;0;0;18.0367;35.4787;7
18/03/2012;22:45;21.8653;21332;15;202741;205664;33.1973;34.1307;11.5073;12.76;0;0.65;0;0;0;0;-3.77333;0;0;0;17.7913;34168;7
18/03/2012;23:00;21.7493;21.2053;15;202709;206624;33.0093;34036;11426;13.0213;0;0.65;0.321333;0;0;0;-3.77333;0;0;0;17.5287;32.4027;7
18/03/2012;23:15;21.6267;21.1067;15;201909;205365;33.0547;33.8347;11524;13.0367;0;0.65;0.724667;0;0;0;-3.44667;0;0;0;17.3107;30.0493;7
18/03/2012;23:30;21.4827;20952;15;202272;205451;32.3093;33352;11768;13428;0;0.65;0.598667;0;0;0;-3.57733;0;0;0;17106;29.0813;7
18/03/2012;23:45;21.3667;20.8267;15;202005;204203;32.4173;33.1173;11524;13184;0;0.65;0.672667;0;0;0;-3.64267;0;0;0;16906;27948;7
19/03/2012;00:00;21.24;20728;15;201355;204555;31936;32.7307;11524;12.5167;0;0.65;578;0;0;0;-3.64267;0;0;0;16.7027;27.6733;6.6
19/03/2012;00:15;21.0907;20.5867;15;201152;204128;31624;32348;11426;13.5413;0;0.65;0.534667;0;0;0;-3.25067;0;0;0;16.5213;27.5413;1
19/03/2012;00:30;20968;20.46;15;200128;203285;31.2933;32.0213;11328;13.0213;0;0.65;176;0;0;0;-3.57733;0;0;0;16318;27.86;1
19/03/2012;00:45;20836;20.3333;15;200725;203989;30.7173;31.8173;11622;13.2973;0;0.65;0.0413333;0;0;0;-3512;0;0;0;16.1273;28.0867;1
19/03/2012;01:00;20.72;20184;15;200363;203851;31.0107;31.8093;11.6053;13184;0;0.65;0;0;0;0;-3.38133;0;0;0;15966;28.0707;1
19/03/2012;01:15;20.6053;20.0513;15;200267;202955;31.4453;31.9227;11524;13184;0;0.65;0.170667;0;0;0;-3.44667;0;0;0;15.7953;27.9787;1
19/03/2012;01:30;20.4853;19.9513;15;200683;203659;30.8453;31596;11.6053;12.5813;0;0.65;0.08;0;0;0;-3.44667;0;0;0;15646;27.9867;1
19/03/2012;01:45;20356;19.8207;15;199861;202357;31.3987;31732;11.5073;14.1253;0;0.65;0.394667;0;0;0;-3512;0;0;0;15478;27.9333;1
19/03/2012;02:00;20228;19708;15;199797;202923;33268;32.6293;11524;13.8013;0;0.65;1.10533;0;0;0;-3.64267;0;0;0;15.3293;27476;1
19/03/2012;02:15;20104;19.5073;15;199.84;202432;31.9867;32.1027;11622;13.2653;0;0.65;0.466667;0;0;0;-3.18533;0;0;0;15.1447;27.7413;1
19/03/2012;02:30;19.9833;19.4027;15;200565;203093;31.1507;31.4467;11.6053;13.0213;0;0.65;96;0;0;0;-3316;0;0;0;14.9567;28.0253;1
19/03/2012;02:45;19.8527;19.28;15;199819;202101;31.8213;31.7013;11524;12.9393;0;0.65;36;0;0;0;-3316;0;0;0;14784;28268;1
19/03/2012;03:00;19.7167;19.1587;15;199893;201835;31912;31.72;11524;13688;0;0.65;0.0853333;0;0;0;-3.25067;0;0;0;14.6453;28.3133;1
19/03/2012;03:15;19.5907;18.9833;15;199712;202336;32112;31728;11768;13.1027;0;0.65;0.109333;0;0;0;-3.38133;0;0;0;14.4833;28.4693;1
19/03/2012;03:30;19456;18.8673;15;198752;202475;32.3413;31.8893;11524;12598;0;0.65;384;0;0;0;-3316;0;0;0;14.3047;28564;1
19/03/2012;03:45;19.3327;18.7433;15;199627;202848;32.0093;31.7853;11.6867;14.1587;0;0.65;96;0;0;0;-3.25067;0;0;0;14152;28712;1
19/03/2012;04:00;19.2033;18.5967;15;199851;202453;31.8333;31.6227;11.5887;14.5653;0;0.65;0.230667;0;0;0;-3316;0;0;0;13.9987;28796;1
19/03/2012;04:15;19.0613;18472;15;199221;202272;31988;31.5747;11622;14.5813;0;0.65;36;0;0;0;-3.57733;0;0;0;13.8247;28996;1
19/03/2012;04:30;18.9253;18306;15;199.2;202059;32.46;31.6027;11524;13.2653;0;0.65;0.0773333;0;0;0;-3.18533;0;0;0;13.6627;29.1547;1
19/03/2012;04:45;18.8093;18178;15;198816;201504;32.3147;31.3413;11.5887;13184;0;0.65;0.212667;0;0;0;-3.18533;0;0;0;13504;29284;1
19/03/2012;05:00;18.6687;18068;15;199307;202688;33092;31.4453;11.6867;13428;0;0.65;36;0;0;0;-3.25067;0;0;0;13.2247;30.3013;1
19/03/2012;05:15;18.5507;17.9433;15;199.68;202699;32508;31.4293;11.6867;12256;0;0.65;0;0;0;0;-3.25067;0;0;0;13028;30.3373;1
19/03/2012;05:30;18.4133;17.8107;15;200149;202923;33.3027;31.3933;11.7033;14.4027;0;1046;0;0;0;0;-3.18533;0;0;0;12.8633;30972;1
19/03/2012;05:45;18.2613;17676;15;200224;203701;33.7827;31556;11.6053;13.5093;0;8384;0;0;0;0;-3.18533;0;0;0;12.5387;32.5093;1
19/03/2012;06:00;18.1113;17508;15;201099;204491;33.9067;31.7413;11.5887;13.1027;0;189812;112;0;0;0;-3.25067;0;0;0;12276;33.0027;1
19/03/2012;06:15;17.9547;17.4167;15;201312;205152;34.0427;31.9453;11.6053;13.5907;0;601408;0.189333;0;164864;0;754;0;0;0;12.1333;33288;1
19/03/2012;06:30;17.8193;17284;15;201131;205.44;33.5013;31.7613;14.1267;22.8213;0;611925;88;881664;5941.25;1799.17;14.6713;0;0;0;12.0307;33.1227;1
19/03/2012;06:45;17694;17.1513;15;201451;205323;33.4293;31.6867;21.3447;23.44;0;612.48;0;1949.7;5884.59;3275.78;28.0253;0;0;0;11.9333;33.1173;1
19/03/2012;07:00;17.5847;17.05;15;201355;204875;33.0987;31.6253;21408;23.44;0;613483;0;7704.58;33593;15637.5;100493;0;0;0;11866;33.1867;1
19/03/2012;07:15;17.4973;16.9367;15;201195;204139;32.98;31.6307;21.0853;23.44;0;616085;0;9166.17;37663.4;19277.8;140757;0;0;0;11.9033;33.1973;1
19/03/2012;07:30;17428;16.8993;15;201291;204171;32.9253;31.5733;21.3267;25304;0;617237;0;12986.4;55920.6;31650.5;214747;0;0;0;12098;33128;1
19/03/2012;07:45;17378;16852;15;201131;205355;33.26;31.5893;20.8233;29.3093;0;617408;52;10328.4;41647.4;26918.6;194971;0;0;0;12354;33048;1
19/03/2012;08:00;17.3533;16.8367;15;200576;205408;33396;31.7053;21.0033;26932;0;616896;0.0546667;6672.73;25066.8;18180.4;146224;0;0;0;12.5693;32.9013;1
19/03/2012;08:15;17.3233;16.8;15;200672;205003;33208;31.7787;23.6213;37948;0;617536;0;9977.17;44370.6;35644.8;232352;0;0;0;12754;32668;1
19/03/2012;08:30;17.3433;16.8133;15;200.8;205131;32996;31.6333;30.3913;60.3067;0;618859;0.103333;14419.6;60866.6;52874.6;347419;0;0;0;13.0087;32.3773;1
19/03/2012;08:45;17.3807;16884;15;201067;203221;33.0453;31544;33626;70.5627;0;620779;0.712667;15093.1;58624;57167.2;364512;0;0;0;13352;32168;1
19/03/2012;09:00;17.4253;16.94;15;200853;202699;33.0573;31.5053;27.1373;47.86;0;618901;0.911333;9968.64;33716.9;34628.9;244059;0;0;0;13718;32;1
19/03/2012;09:15;17.4513;16.96;15;200128;202656;33.2467;31.4693;21004;23.3147;0;616597;0.89;5540.86;15265.1;17674.2;139413;0;0;0;13.9233;32.14;1
19/03/2012;09:30;17476;16.9973;15;200928;202123;33412;31.4453;26534;41.4173;0;616555;0.912667;9267.2;26809;32939.3;253739;0;0;0;14.0247;32412;1
19/03/2012;09:45;17.5593;17.11;15;201077;202667;32.9533;31296;55.2867;100936;0;620267;816;17465.3;58428.1;70018.4;567221;0;0;0;14.2693;32284;1
19/03/2012;10:00;17.6953;17.2353;15;201877;202475;32752;31204;62.3467;104237;0;621248;644;17966.4;56404.7;70260.1;638.4;0;0;0;14736;31.96;1
19/03/2012;10:15;17894;17.4653;15;201835;202.56;33.3547;31.0493;85.5893;142784;0;624.96;558;21091;70666.9;94063.3;863232;0;0;0;15.2233;31.5613;1
19/03/2012;10:30;18138;17.6967;15;201824;203616;33.5787;30.8067;72.3093;116571;0;623083;1.31867;19203.4;43667.5;72922.5;706.88;0;0;0;15.7213;31152;1
19/03/2012;10:45;18.37;17.9613;15;201963;203605;33.9867;30.5907;103264;140.56;0;623467;2.66267;21440.5;44152.1;93956.8;897.92;0;0;0;16216;30.8693;1
19/03/2012;11:00;18628;18.2707;15;201.76;203861;34.0093;30.4333;107936;142.88;0;622784;2.80933;18736.5;33381;95409.5;889088;0;0;0;16.6167;32.0027;1
19/03/2012;11:15;18.8673;18.5447;15;202048;204053;34.1347;30.3267;87.8107;142123;0;622187;2.76533;12949.5;22183.9;95300.3;815701;0;0;0;16.9427;33.0627;1
19/03/2012;11:30;19.0773;18.7987;15;202432;203797;34172;30.4453;74.0813;112059;0;621035;2722;10270.4;16863.9;75081;636853;0;0;0;17.1147;33624;1
19/03/2012;11:45;19.2573;18.9633;15;202475;203285;34.3493;30.68;89.8453;124133;0;620011;2.8;13036.2;16577.2;85955.9;721024;0;0;0;17.22;34.5707;1
19/03/2012;12:00;19.46;19144;15;202741;204213;34424;30.6893;87768;120416;0;620309;3.15533;15932.1;16203.8;82785.6;719125;0;0;0;17336;34.9547;1
19/03/2012;12:15;19674;19.3513;15;203125;204843;34.42;30716;107173;139419;0;621248;3.62133;24071.5;16726.7;94344.5;923307;0;0;0;17432;36.2973;1
19/03/2012;12:30;19.8773;19.5573;15;203467;204992;34456;30812;92.8;125.2;0;621291;3284;26263.6;17079.6;87689.9;800811;0;0;0;17.7253;36.7747;1
19/03/2012;12:45;20.0227;19.6827;15;203371;205621;34508;31024;60.9733;87.9947;0;619371;3.12733;22725.3;14892.4;68493.3;567211;0;0;0;17.9847;37.2213;1
19/03/2012;13:00;20.1547;19.7933;15;203.52;204789;34636;31176;86.0933;115816;0;619755;2638;35768.3;13623.3;83323.6;709525;0;0;0;18.1293;38032;1
19/03/2012;13:15;20.3027;19932;15;203648;205.12;34.7;31392;107.72;115.44;0;620523;3.41067;55210;13867.7;93432.5;844544;0;0;0;18.2333;38.5853;1
19/03/2012;13:30;20.47;20.0893;15;203787;203.68;34.8613;31.4013;81.2427;113909;0;620779;3.48467;65800.9;14691.7;94792.4;804139;0;0;0;18.5287;37.7413;1
19/03/2012;13:45;20612;20206;15;203264;204629;35;31.5813;81.1013;113835;0;619627;2988;74530.8;12879.2;89052.5;759253;0;0;0;18.7153;37748;1
19/03/2012;14:00;20752;20326;15;203989;205173;35.0293;31736;81.1813;95.3973;0;619157;3.42533;82346;12082.5;83181.6;727552;0;0;0;18.9033;38.2747;1
19/03/2012;14:15;20.8893;20.4167;15;204;204821;35268;31.9213;80.2213;83536;0;618859;3.76133;88866.8;12189.7;78102.5;698667;0;0;0;19.1187;38.7213;1
19/03/2012;14:30;21.0227;20508;15;204075;204747;35408;32.0427;54872;83952;0;618859;2864;92252.8;13430.1;73343;680533;0;0;0;19.3047;38544;1
19/03/2012;14:45;21144;20564;15;204917;204747;35.66;32248;50456;61.12;0;619115;2828;91433.6;13344.8;64897;634539;0;0;0;19474;38.3493;1
19/03/2012;15:00;21.2653;20584;15;203947;205013;35.6053;32.4453;49596;52.0427;0;619157;3.38733;91215.2;13458.1;60822.9;610965;0;0;0;19.4947;38756;1
19/03/2012;15:15;21.3613;20.64;15;204864;204608;35.3067;32.6147;49.6453;51.8;0;619.2;3.13467;94240.8;14656.2;61106.9;643691;0;0;0;19.3533;39632;1
19/03/2012;15:30;21428;20656;15;205248;204.96;35976;32696;26.7467;33.0667;0;618005;3.08267;54468.6;10629.8;33263.6;386677;0;0;0;19.2653;39792;1
19/03/2012;15:45;21.4253;20624;15;204544;204896;35.1373;33.1053;22.3853;24.0413;0;616469;2.52267;42644.8;8020.99;20941.5;274933;0;0;0;18846;40.78;1
19/03/2012;16:00;21.4013;20604;15;203349;204885;35.3747;33.3693;25.6253;23.2253;0;616896;2.72467;78101.2;8959.66;24537.8;394016;0;0;0;18.3973;42.2267;1
